timestamp,symbol,price
2017-08-29 09:00:00,AAPL,161.45
2017-08-29 09:00:00,ABBV,72.9297
2017-08-29 09:00:00,ADBE,151.28
2017-08-29 09:00:00,ADI,78.89
2017-08-29 09:00:00,AEP,74.2
2017-08-29 09:00:00,AIG,60.17
2017-08-29 09:00:00,ALL,90.921
2017-08-29 09:00:00,AMAT,43.53
2017-08-29 09:00:00,AMC,12.825
2017-08-29 09:00:00,AMD,12.005
2017-08-29 09:00:00,AMGN,171.35
2017-08-29 09:00:00,AMP,135.69
2017-08-29 09:00:00,AMT,146.34
2017-08-29 09:00:00,AMZN,944.45
2017-08-29 09:00:00,APA,38.72
2017-08-29 09:00:00,ARE,119.22
2017-08-29 09:00:00,ASML,154.57
2017-08-29 09:00:00,AVB,189.4
2017-08-29 09:00:00,AVGO,241.37
2017-08-29 09:00:00,AWK,81.96
2017-08-29 09:00:00,AXP,84.99
2017-08-29 09:00:00,BA,237.29
2017-08-29 09:00:00,BAC,23.25
2017-08-29 09:00:00,BB,8.905
2017-08-29 09:00:00,BEN,42.07
2017-08-29 09:00:00,BIIB,290.25
2017-08-29 09:00:00,BK,51.55
2017-08-29 09:00:00,BKR,33.62
2017-08-29 09:00:00,BLK,410.92
2017-08-29 09:00:00,BMY,58.42
2017-08-29 09:00:00,C,66.64
2017-08-29 09:00:00,CAG,32.62
2017-08-29 09:00:00,CAT,115.24
2017-08-29 09:00:00,CB,142.19
2017-08-29 09:00:00,CCI,106.91
2017-08-29 09:00:00,CFG,32.92
2017-08-29 09:00:00,CHD,49.8
2017-08-29 09:00:00,CI,180.31
2017-08-29 09:00:00,CINF,76.9
2017-08-29 09:00:00,CL,71.17
2017-08-29 09:00:00,CLX,137.865
2017-08-29 09:00:00,CMCSA,40.245
2017-08-29 09:00:00,CME,125.91
2017-08-29 09:00:00,CMI,152.72
2017-08-29 09:00:00,COF,79.26
2017-08-29 09:00:00,COP,42.695
2017-08-29 09:00:00,COST,151.94
2017-08-29 09:00:00,CPB,51.02
2017-08-29 09:00:00,CRM,93.1915
2017-08-29 09:00:00,CSCO,31.33
2017-08-29 09:00:00,CSX,49.265
2017-08-29 09:00:00,CTRA,24.485
2017-08-29 09:00:00,CVS,75.41
2017-08-29 09:00:00,CVX,107.43
2017-08-29 09:00:00,D,80.5
2017-08-29 09:00:00,DE,115.24
2017-08-29 09:00:00,DIS,102.34
2017-08-29 09:00:00,DLR,116.7742
2017-08-29 09:00:00,DUK,87.91
2017-08-29 09:00:00,DVN,30.7
2017-08-29 09:00:00,ED,84.86
2017-08-29 09:00:00,EMR,58.07
2017-08-29 09:00:00,EOG,82.57
2017-08-29 09:00:00,EQR,67.5075
2017-08-29 09:00:00,EQT,60.52
2017-08-29 09:00:00,ESS,267.06
2017-08-29 09:00:00,ETN,70.24
2017-08-29 09:00:00,EWBC,54.42
2017-08-29 09:00:00,FANG,87.2
2017-08-29 09:00:00,FDX,208.0
2017-08-29 09:00:00,FHN,16.95
2017-08-29 09:00:00,FITB,26.19
2017-08-29 09:00:00,GD,200.555
2017-08-29 09:00:00,GE,24.4343
2017-08-29 09:00:00,GILD,75.02
2017-08-29 09:00:00,GIS,54.18
2017-08-29 09:00:00,GME,18.89
2017-08-29 09:00:00,GOOGL,924.99
2017-08-29 09:00:00,GS,217.66
2017-08-29 09:00:00,HAL,38.595
2017-08-29 09:00:00,HBAN,12.515
2017-08-29 09:00:00,HIG,54.3031
2017-08-29 09:00:00,HON,137.07
2017-08-29 09:00:00,HRL,31.11
2017-08-29 09:00:00,HSY,105.0
2017-08-29 09:00:00,HUM,254.62
2017-08-29 09:00:00,IBM,142.84
2017-08-29 09:00:00,ICE,327.4335675473
2017-08-29 09:00:00,INTC,34.565
2017-08-29 09:00:00,ITW,136.03
2017-08-29 09:00:00,IVZ,31.91
2017-08-29 09:00:00,JNJ,131.502
2017-08-29 09:00:00,JPM,90.53
2017-08-29 09:00:00,KEY,17.05
2017-08-29 09:00:00,KHC,82.035
2017-08-29 09:00:00,KLAC,91.14
2017-08-29 09:00:00,KMB,122.72
2017-08-29 09:00:00,KMI,18.955
2017-08-29 09:00:00,KO,45.52
2017-08-29 09:00:00,LLY,78.2
2017-08-29 09:00:00,LMT,307.01
2017-08-29 09:00:00,LNC,66.79
2017-08-29 09:00:00,LRCX,159.8912
2017-08-29 09:00:00,LW,44.95
2017-08-29 09:00:00,MA,133.63
2017-08-29 09:00:00,MAA,106.63
2017-08-29 09:00:00,MARA,0.3735
2017-08-29 09:00:00,MCD,159.36
2017-08-29 09:00:00,MCHP,83.09
2017-08-29 09:00:00,MCO,132.48
2017-08-29 09:00:00,MDLZ,41.57
2017-08-29 09:00:00,MET,46.64
2017-08-29 09:00:00,META,166.6669
2017-08-29 09:00:00,MKC,95.28
2017-08-29 09:00:00,MMM,202.7056
2017-08-29 09:00:00,MO,64.11
2017-08-29 09:00:00,MPC,51.81
2017-08-29 09:00:00,MRK,63.01
2017-08-29 09:00:00,MRVL,17.13
2017-08-29 09:00:00,MS,44.57
2017-08-29 09:00:00,MSCI,114.11
2017-08-29 09:00:00,MSFT,72.65
2017-08-29 09:00:00,MTB,149.8
2017-08-29 09:00:00,MU,31.14
2017-08-29 09:00:00,NDAQ,75.27
2017-08-29 09:00:00,NEE,150.96
2017-08-29 09:00:00,NFLX,166.656
2017-08-29 09:00:00,NOC,271.3011
2017-08-29 09:00:00,NOK,6.16
2017-08-29 09:00:00,NSC,117.66
2017-08-29 09:00:00,NVDA,163.51
2017-08-29 09:00:00,NXPI,112.4475
2017-08-29 09:00:00,O,57.3
2017-08-29 09:00:00,OKTA,24.36
2017-08-29 09:00:00,ON,16.01
2017-08-29 09:00:00,ORCL,49.115
2017-08-29 09:00:00,OXY,59.05
2017-08-29 09:00:00,PANW,128.0242
2017-08-29 09:00:00,PEG,47.38
2017-08-29 09:00:00,PEP,116.04
2017-08-29 09:00:00,PFE,33.35
2017-08-29 09:00:00,PFG,61.91
2017-08-29 09:00:00,PG,92.5208
2017-08-29 09:00:00,PH,158.29
2017-08-29 09:00:00,PM,115.8
2017-08-29 09:00:00,PNC,126.01
2017-08-29 09:00:00,PRU,101.19
2017-08-29 09:00:00,PSA,206.0
2017-08-29 09:00:00,PSX,83.65
2017-08-29 09:00:00,PYPL,60.36
2017-08-29 09:00:00,QCOM,51.48
2017-08-29 09:00:00,REGN,477.0
2017-08-29 09:00:00,RF,13.985
2017-08-29 09:00:00,RIOT,0.4055555556
2017-08-29 09:00:00,RTX,115.41
2017-08-29 09:00:00,SCHW,39.06
2017-08-29 09:00:00,SHOP,102.24
2017-08-29 09:00:00,SJM,105.15
2017-08-29 09:00:00,SLB,63.15
2017-08-29 09:00:00,SO,48.46
2017-08-29 09:00:00,SPG,156.37
2017-08-29 09:00:00,SPGI,151.17
2017-08-29 09:00:00,SPLK,64.68
2017-08-29 09:00:00,SQ,24.8401
2017-08-29 09:00:00,STM,16.98
2017-08-29 09:00:00,STT,91.17
2017-08-29 09:00:00,SYY,52.35
2017-08-29 09:00:00,T,38.0157
2017-08-29 09:00:00,TAP,88.92
2017-08-29 09:00:00,TEAM,34.34
2017-08-29 09:00:00,TFC,45.61
2017-08-29 09:00:00,TROW,83.3
2017-08-29 09:00:00,TRV,123.58
2017-08-29 09:00:00,TSLA,341.91
2017-08-29 09:00:00,TSN,62.47
2017-08-29 09:00:00,TWLO,28.4543
2017-08-29 09:00:00,TXN,80.39
2017-08-29 09:00:00,UNH,196.06
2017-08-29 09:00:00,UNP,104.01
2017-08-29 09:00:00,UPS,113.84
2017-08-29 09:00:00,USB,51.305
2017-08-29 09:00:00,V,103.74
2017-08-29 09:00:00,VLO,68.3
2017-08-29 09:00:00,VRTX,152.93
2017-08-29 09:00:00,VTR,68.05
2017-08-29 09:00:00,VZ,48.73
2017-08-29 09:00:00,WAL,46.98
2017-08-29 09:00:00,WEC,65.66
2017-08-29 09:00:00,WELL,72.0499
2017-08-29 09:00:00,WFC,51.27
2017-08-29 09:00:00,WM,76.56
2017-08-29 09:00:00,WMB,28.88
2017-08-29 09:00:00,WMT,77.99
2017-08-29 09:00:00,WRB,66.83
2017-08-29 09:00:00,XEL,49.65
2017-08-29 09:00:00,XOM,76.285
2017-08-29 09:00:00,ZION,43.45
2017-08-29 09:00:00,ZTS,61.205
2017-08-29 10:00:00,AAPL,162.21
2017-08-29 10:00:00,ABBV,73.49
2017-08-29 10:00:00,ADBE,151.8601
2017-08-29 10:00:00,ADI,79.09
2017-08-29 10:00:00,AEP,74.05
2017-08-29 10:00:00,AIG,60.21
2017-08-29 10:00:00,ALL,91.02
2017-08-29 10:00:00,AMAT,43.84
2017-08-29 10:00:00,AMC,12.65
2017-08-29 10:00:00,AMD,12.041
2017-08-29 10:00:00,AMGN,171.43
2017-08-29 10:00:00,AMP,136.53
2017-08-29 10:00:00,AMT,145.88
2017-08-29 10:00:00,AMZN,946.8
2017-08-29 10:00:00,APA,38.54
2017-08-29 10:00:00,ARE,119.0754
2017-08-29 10:00:00,ASML,155.1
2017-08-29 10:00:00,AVB,188.66
2017-08-29 10:00:00,AVGO,244.05
2017-08-29 10:00:00,AWK,81.78
2017-08-29 10:00:00,AXP,85.175
2017-08-29 10:00:00,BA,237.91
2017-08-29 10:00:00,BAC,23.465
2017-08-29 10:00:00,BB,8.93
2017-08-29 10:00:00,BEN,42.33
2017-08-29 10:00:00,BIIB,292.08
2017-08-29 10:00:00,BK,51.88
2017-08-29 10:00:00,BKR,33.64
2017-08-29 10:00:00,BLK,412.32
2017-08-29 10:00:00,BMY,58.725
2017-08-29 10:00:00,C,66.95
2017-08-29 10:00:00,CAG,32.47
2017-08-29 10:00:00,CAT,116.01
2017-08-29 10:00:00,CB,142.09
2017-08-29 10:00:00,CCI,106.83
2017-08-29 10:00:00,CFG,33.2
2017-08-29 10:00:00,CHD,49.74
2017-08-29 10:00:00,CI,180.29
2017-08-29 10:00:00,CINF,76.99
2017-08-29 10:00:00,CL,71.47
2017-08-29 10:00:00,CLX,137.8
2017-08-29 10:00:00,CMCSA,40.3
2017-08-29 10:00:00,CME,125.955
2017-08-29 10:00:00,CMI,153.98
2017-08-29 10:00:00,COF,79.43
2017-08-29 10:00:00,COP,42.48
2017-08-29 10:00:00,COST,152.68
2017-08-29 10:00:00,CPB,50.7801
2017-08-29 10:00:00,CRM,93.05
2017-08-29 10:00:00,CSCO,31.515
2017-08-29 10:00:00,CSX,49.32
2017-08-29 10:00:00,CTRA,24.385
2017-08-29 10:00:00,CVS,75.75
2017-08-29 10:00:00,CVX,107.39
2017-08-29 10:00:00,D,80.42
2017-08-29 10:00:00,DE,115.37
2017-08-29 10:00:00,DIS,102.56
2017-08-29 10:00:00,DLR,117.31
2017-08-29 10:00:00,DUK,87.73
2017-08-29 10:00:00,DVN,30.35
2017-08-29 10:00:00,ED,84.6
2017-08-29 10:00:00,EMR,58.12
2017-08-29 10:00:00,EOG,82.23
2017-08-29 10:00:00,EQR,67.29
2017-08-29 10:00:00,EQT,60.5
2017-08-29 10:00:00,ESS,265.98
