timestamp,symbol,price
2024-06-11 09:00:00,A,132.03
2024-06-11 09:00:00,AAPL,769.6641685349825
2024-06-11 09:00:00,ABBV,170.2
2024-06-11 09:00:00,ABNB,147.35
2024-06-11 09:00:00,ABT,106.12
2024-06-11 09:00:00,ACGL,99.46
2024-06-11 09:00:00,ACN,290.96
2024-06-11 09:00:00,ADBE,458.72
2024-06-11 09:00:00,ADI,233.63
2024-06-11 09:00:00,ADM,61.005
2024-06-11 09:00:00,ADP,244.475
2024-06-11 09:00:00,ADSK,212.16
2024-06-11 09:00:00,AEE,70.91
2024-06-11 09:00:00,AEP,87.79
2024-06-11 09:00:00,AES,20.105
2024-06-11 09:00:00,AFL,87.49
2024-06-11 09:00:00,AIG,74.52
2024-06-11 09:00:00,AIZ,170.93
2024-06-11 09:00:00,AJG,253.66
2024-06-11 09:00:00,AKAM,89.915
2024-06-11 09:00:00,ALB,112.5
2024-06-11 09:00:00,ALGN,253.97
2024-06-11 09:00:00,ALL,162.43
2024-06-11 09:00:00,ALLE,116.28
2024-06-11 09:00:00,AMAT,225.275
2024-06-11 09:00:00,AMCR,9.883541147132169
2024-06-11 09:00:00,AMD,157.11
2024-06-11 09:00:00,AME,171.99
2024-06-11 09:00:00,AMGN,300.965
2024-06-11 09:00:00,AMP,421.78
2024-06-11 09:00:00,AMT,195.39
2024-06-11 09:00:00,AMZN,3645.6089466089466
2024-06-11 09:00:00,ANET,322.7143716157205
2024-06-11 09:00:00,AON,288.385
2024-06-11 09:00:00,AOS,80.6
2024-06-11 09:00:00,APA,29.195
2024-06-11 09:00:00,APD,282.875
2024-06-11 09:00:00,APH,133.48
2024-06-11 09:00:00,APO,117.0
2024-06-11 09:00:00,APTV,77.475
2024-06-11 09:00:00,ARE,113.625
2024-06-11 09:00:00,ATO,115.06
2024-06-11 09:00:00,AVB,197.78
2024-06-11 09:00:00,AVGO,1423.644866485792
2024-06-11 09:00:00,AVY,223.4
2024-06-11 09:00:00,AWK,127.39
2024-06-11 09:00:00,AXON,284.34
2024-06-11 09:00:00,AXP,227.835
2024-06-11 09:00:00,AZO,2771.0
2024-06-11 09:00:00,BA,186.12
2024-06-11 09:00:00,BAC,38.79
2024-06-11 09:00:00,BALL,67.89
2024-06-11 09:00:00,BAX,32.575
2024-06-11 09:00:00,BBY,86.25
2024-06-11 09:00:00,BDX,237.51
2024-06-11 09:00:00,BEN,22.615
2024-06-11 09:00:00,BF B,42.205
2024-06-11 09:00:00,BG,104.02
2024-06-11 09:00:00,BIIB,227.18
2024-06-11 09:00:00,BK,59.64
2024-06-11 09:00:00,BKNG,3780.12
2024-06-11 09:00:00,BKR,31.94
2024-06-11 09:00:00,BLDR,143.68
2024-06-11 09:00:00,BLK,759.0
2024-06-11 09:00:00,BMY,42.025
2024-06-11 09:00:00,BR,195.68
2024-06-11 09:00:00,BRK B,406.28
2024-06-11 09:00:00,BRO,88.76
2024-06-11 09:00:00,BSX,76.91
2024-06-11 09:00:00,BX,118.805
2024-06-11 09:00:00,BXP,58.62
2024-06-11 09:00:00,C,59.765
2024-06-11 09:00:00,CAG,29.06
2024-06-11 09:00:00,CAH,98.175
2024-06-11 09:00:00,CARR,61.56
2024-06-11 09:00:00,CAT,325.18
2024-06-11 09:00:00,CB,265.915
2024-06-11 09:00:00,CBOE,171.075
2024-06-11 09:00:00,CBRE,86.96
2024-06-11 09:00:00,CCI,100.5
2024-06-11 09:00:00,CCL,16.3
2024-06-11 09:00:00,CDNS,296.14
2024-06-11 09:00:00,CDW,221.935
2024-06-11 09:00:00,CEG,216.66
2024-06-11 09:00:00,CF,76.89
2024-06-11 09:00:00,CFG,33.795
2024-06-11 09:00:00,CHD,107.165
2024-06-11 09:00:00,CHRW,84.725
2024-06-11 09:00:00,CHTR,274.89
2024-06-11 09:00:00,CI,338.05
2024-06-11 09:00:00,CINF,113.905
2024-06-11 09:00:00,CL,93.05
2024-06-11 09:00:00,CLX,130.3
2024-06-11 09:00:00,CMCSA,38.415
2024-06-11 09:00:00,CME,198.99
2024-06-11 09:00:00,CMI,270.465
2024-06-11 09:00:00,CMS,60.025
2024-06-11 09:00:00,CNC,69.0
2024-06-11 09:00:00,CNP,30.365
2024-06-11 09:00:00,COF,139.085
2024-06-11 09:00:00,COIN,236.25
2024-06-11 09:00:00,COO,366.4802841918295
2024-06-11 09:00:00,COP,112.99
2024-06-11 09:00:00,COR,232.12
2024-06-11 09:00:00,COST,843.52
2024-06-11 09:00:00,CPAY,258.615
2024-06-11 09:00:00,CPB,42.4
2024-06-11 09:00:00,CPRT,222.51382113821137
2024-06-11 09:00:00,CPT,106.91
2024-06-11 09:00:00,CRL,212.63
2024-06-11 09:00:00,CRM,238.705
2024-06-11 09:00:00,CRWD,376.54
2024-06-11 09:00:00,CSCO,45.515
2024-06-11 09:00:00,CSGP,75.14
2024-06-11 09:00:00,CSX,98.59700253485424
2024-06-11 09:00:00,CTAS,601.550342248158
2024-06-11 09:00:00,CTRA,27.965
2024-06-11 09:00:00,CTSH,66.41
2024-06-11 09:00:00,CTVA,50.86
2024-06-11 09:00:00,CVS,59.91
2024-06-11 09:00:00,CVX,155.14
2024-06-11 09:00:00,CZR,35.54
2024-06-11 09:00:00,D,51.235
2024-06-11 09:00:00,DAL,49.89
2024-06-11 09:00:00,DASH,112.19
2024-06-11 09:00:00,DAY,50.22
2024-06-11 09:00:00,DD,79.47
