timestamp,symbol,price
2017-09-27 09:00:00,AAPL,154.41
2017-09-27 09:00:00,ABBV,85.35
2017-09-27 09:00:00,ADBE,146.34
2017-09-27 09:00:00,ADI,84.31
2017-09-27 09:00:00,AEP,70.7
2017-09-27 09:00:00,AIG,60.62
2017-09-27 09:00:00,ALL,90.93
2017-09-27 09:00:00,AMAT,47.23
2017-09-27 09:00:00,AMC,15.35
2017-09-27 09:00:00,AMD,12.6199
2017-09-27 09:00:00,AMGN,185.93
2017-09-27 09:00:00,AMP,146.57
2017-09-27 09:00:00,AMT,135.2
2017-09-27 09:00:00,AMZN,947.855
2017-09-27 09:00:00,APA,45.6601
2017-09-27 09:00:00,ARE,118.055
2017-09-27 09:00:00,ASML,163.67
2017-09-27 09:00:00,AVB,178.04
2017-09-27 09:00:00,AVGO,239.85
2017-09-27 09:00:00,AWK,81.05
2017-09-27 09:00:00,AXP,89.43
2017-09-27 09:00:00,BA,257.0001
2017-09-27 09:00:00,BAC,25.38
2017-09-27 09:00:00,BB,9.165
2017-09-27 09:00:00,BEN,44.24
2017-09-27 09:00:00,BIIB,316.4
2017-09-27 09:00:00,BK,52.905
2017-09-27 09:00:00,BKR,36.89
2017-09-27 09:00:00,BLK,435.775
2017-09-27 09:00:00,BMY,62.84
2017-09-27 09:00:00,C,72.595
2017-09-27 09:00:00,CAG,33.01
2017-09-27 09:00:00,CAT,124.46
2017-09-27 09:00:00,CB,142.41
2017-09-27 09:00:00,CCI,99.385
2017-09-27 09:00:00,CFG,37.44
2017-09-27 09:00:00,CHD,48.125
2017-09-27 09:00:00,CI,184.36
2017-09-27 09:00:00,CINF,76.48
2017-09-27 09:00:00,CL,72.8
2017-09-27 09:00:00,CLX,129.25
2017-09-27 09:00:00,CMCSA,38.035
2017-09-27 09:00:00,CME,134.06
2017-09-27 09:00:00,CMI,168.22
2017-09-27 09:00:00,COF,83.62
2017-09-27 09:00:00,COP,49.77
2017-09-27 09:00:00,COST,164.91
2017-09-27 09:00:00,CPB,46.63
2017-09-27 09:00:00,CRM,92.905
2017-09-27 09:00:00,CSCO,33.72
2017-09-27 09:00:00,CSX,53.98
2017-09-27 09:00:00,CTRA,26.89
2017-09-27 09:00:00,CVS,81.31
2017-09-27 09:00:00,CVX,117.03
2017-09-27 09:00:00,D,77.6021
2017-09-27 09:00:00,DE,122.73
2017-09-27 09:00:00,DIS,99.07
2017-09-27 09:00:00,DLR,113.43
2017-09-27 09:00:00,DUK,84.4
2017-09-27 09:00:00,DVN,36.795
2017-09-27 09:00:00,ED,81.16
2017-09-27 09:00:00,EMR,63.18
2017-09-27 09:00:00,EOG,96.66
2017-09-27 09:00:00,EQR,65.54
2017-09-27 09:00:00,EQT,65.12
2017-09-27 09:00:00,ESS,252.44
2017-09-27 09:00:00,ETN,77.23
2017-09-27 09:00:00,EWBC,58.345
2017-09-27 09:00:00,FANG,96.405
2017-09-27 09:00:00,FDX,220.82
2017-09-27 09:00:00,FHN,18.7
2017-09-27 09:00:00,FITB,27.72
2017-09-27 09:00:00,GD,206.01
2017-09-27 09:00:00,GE,24.805
2017-09-27 09:00:00,GILD,84.32
2017-09-27 09:00:00,GIS,51.84
2017-09-27 09:00:00,GME,20.81
2017-09-27 09:00:00,GOOGL,946.41
2017-09-27 09:00:00,GS,233.8201
2017-09-27 09:00:00,HAL,44.86
2017-09-27 09:00:00,HBAN,13.65
2017-09-27 09:00:00,HIG,55.14
2017-09-27 09:00:00,HON,140.29
2017-09-27 09:00:00,HRL,31.44
2017-09-27 09:00:00,HSY,107.77
2017-09-27 09:00:00,HUM,238.9
2017-09-27 09:00:00,IBM,146.16
2017-09-27 09:00:00,ICE,341.168610474
2017-09-27 09:00:00,INTC,37.335
2017-09-27 09:00:00,ITW,147.11
2017-09-27 09:00:00,IVZ,34.295
2017-09-27 09:00:00,JNJ,130.08
2017-09-27 09:00:00,JPM,95.02
2017-09-27 09:00:00,KEY,18.6
2017-09-27 09:00:00,KHC,78.38
2017-09-27 09:00:00,KLAC,100.68
2017-09-27 09:00:00,KMB,117.01
2017-09-27 09:00:00,KMI,19.36
2017-09-27 09:00:00,KO,45.295
2017-09-27 09:00:00,LLY,84.19
2017-09-27 09:00:00,LMT,309.64
2017-09-27 09:00:00,LNC,73.89
2017-09-27 09:00:00,LRCX,173.745
2017-09-27 09:00:00,LW,45.77
2017-09-27 09:00:00,MA,139.64
2017-09-27 09:00:00,MAA,106.22
2017-09-27 09:00:00,MARA,0.4397
2017-09-27 09:00:00,MCD,154.32
2017-09-27 09:00:00,MCHP,88.4
2017-09-27 09:00:00,MCO,138.95
2017-09-27 09:00:00,MDLZ,40.53
2017-09-27 09:00:00,MET,52.07
2017-09-27 09:00:00,META,166.74
2017-09-27 09:00:00,MKC,96.61
2017-09-27 09:00:00,MMM,210.38
2017-09-27 09:00:00,MO,64.375
2017-09-27 09:00:00,MPC,55.41
2017-09-27 09:00:00,MRK,64.51
2017-09-27 09:00:00,MRVL,17.98
2017-09-27 09:00:00,MS,48.03
2017-09-27 09:00:00,MSCI,115.66
2017-09-27 09:00:00,MSFT,73.64
2017-09-27 09:00:00,MTB,157.7
2017-09-27 09:00:00,MU,36.845
2017-09-27 09:00:00,NDAQ,77.0
2017-09-27 09:00:00,NEE,146.81
2017-09-27 09:00:00,NFLX,182.18
2017-09-27 09:00:00,NOC,285.13
2017-09-27 09:00:00,NOK,5.88
2017-09-27 09:00:00,NSC,132.11
2017-09-27 09:00:00,NVDA,173.6
2017-09-27 09:00:00,NXPI,112.58
2017-09-27 09:00:00,O,57.0499
2017-09-27 09:00:00,OKTA,28.59
2017-09-27 09:00:00,ON,17.78
2017-09-27 09:00:00,ORCL,48.12
2017-09-27 09:00:00,OXY,64.55
2017-09-27 09:00:00,PANW,140.7536
2017-09-27 09:00:00,PEG,46.1562
2017-09-27 09:00:00,PEP,111.32
2017-09-27 09:00:00,PFE,35.27
2017-09-27 09:00:00,PFG,64.1
2017-09-27 09:00:00,PG,91.71
2017-09-27 09:00:00,PH,175.54
2017-09-27 09:00:00,PM,111.69
2017-09-27 09:00:00,PNC,134.32
2017-09-27 09:00:00,PRU,107.3
2017-09-27 09:00:00,PSA,210.8
2017-09-27 09:00:00,PSX,91.22
2017-09-27 09:00:00,PYPL,63.4
2017-09-27 09:00:00,QCOM,51.36
2017-09-27 09:00:00,REGN,434.55
2017-09-27 09:00:00,RF,15.025
2017-09-27 09:00:00,RIOT,0.4804222222
2017-09-27 09:00:00,RTX,115.54
2017-09-27 09:00:00,SCHW,44.02
2017-09-27 09:00:00,SHOP,114.11
2017-09-27 09:00:00,SJM,105.22
2017-09-27 09:00:00,SLB,68.48
2017-09-27 09:00:00,SO,48.49
2017-09-27 09:00:00,SPG,161.52
2017-09-27 09:00:00,SPGI,155.32
2017-09-27 09:00:00,SPLK,67.73
2017-09-27 09:00:00,SQ,28.26
2017-09-27 09:00:00,STM,18.78
2017-09-27 09:00:00,STT,95.04
2017-09-27 09:00:00,SYY,54.17
2017-09-27 09:00:00,T,38.825
2017-09-27 09:00:00,TAP,81.7736
2017-09-27 09:00:00,TEAM,33.93
2017-09-27 09:00:00,TFC,45.81
2017-09-27 09:00:00,TROW,87.2775
2017-09-27 09:00:00,TRV,122.96
2017-09-27 09:00:00,TSLA,345.1643
2017-09-27 09:00:00,TSN,65.8575
2017-09-27 09:00:00,TWLO,29.22
2017-09-27 09:00:00,TXN,88.5
2017-09-27 09:00:00,UNH,193.79
2017-09-27 09:00:00,UNP,115.65
2017-09-27 09:00:00,UPS,118.76
2017-09-27 09:00:00,USB,54.14
2017-09-27 09:00:00,V,103.47
2017-09-27 09:00:00,VLO,75.04
2017-09-27 09:00:00,VRTX,149.015
2017-09-27 09:00:00,VTR,64.83
2017-09-27 09:00:00,VZ,49.61
2017-09-27 09:00:00,WAL,51.58
2017-09-27 09:00:00,WEC,63.39
2017-09-27 09:00:00,WELL,70.22
2017-09-27 09:00:00,WFC,54.45
2017-09-27 09:00:00,WM,78.39
2017-09-27 09:00:00,WMB,30.15
2017-09-27 09:00:00,WMT,79.33
2017-09-27 09:00:00,WRB,65.96
2017-09-27 09:00:00,XEL,47.36
2017-09-27 09:00:00,XOM,81.0
2017-09-27 09:00:00,ZION,46.42
2017-09-27 09:00:00,ZTS,63.58
2017-09-27 10:00:00,AAPL,154.1
2017-09-27 10:00:00,ABBV,84.25
2017-09-27 10:00:00,ADBE,146.39
2017-09-27 10:00:00,ADI,83.92
2017-09-27 10:00:00,AEP,70.59
